From,To,Length,Cost,Var
825,923,491.4043861,43.42202562,192.6716847
826,1781,437.0810983,11.55587657,6.312791151
826,854,626.972133,19.85499194,16.23664107
826,833,460.0505267,56.81118918,185.358033
827,1539,1072.394654,25.61000029,87.66135879
827,960,804.0456248,45.07252446,176.8572354
827,1770,250.6635728,78.43054492,555.9776268
827,1860,260.9699899,23.65277768,20.46659811
828,954,461.7218159,72.10040063,904.3881493
828,1052,192.1778845,52.37453378,206.7632205
829,920,112.7359856,17.67635828,36.36171845
829,1222,267.19042,53.44201501,153.9177422
830,1323,196.321225,61.95717413,1027.744653
830,1585,623.155329,43.08534264,107.2298622
1540,830,295.7703961,43.89729612,567.3868491
831,1362,268.3745656,74.0962288,2550.128128
832,1000,267.044376,31.02412157,159.7929252
833,1499,140.5790723,23.01925837,55.97356459
833,1387,279.4987668,73.7981839,1610.655811
834,932,219.7756159,68.40387559,337.6151878
834,1286,206.7078728,28.91161123,42.38637725
834,1794,386.9552079,39.78310178,231.0765762
835,975,147.2319748,68.45022944,526.4142522
836,1347,189.6240581,78.25064245,1153.749561
837,1702,139.590631,73.84274574,1008.050936
838,1034,212.9205378,37.88885491,153.1837306
838,1418,565.813551,62.16351432,313.7284883
838,1378,326.6865222,67.14276231,106.6936414
840,1893,173.2781747,71.83077876,403.6482127
840,1502,478.8591703,55.71759646,554.2174002
841,1818,347.4242163,58.88498359,574.0356016
841,1530,1008.555635,22.20642509,32.39242489
841,1062,573.3650639,35.15515311,179.4199009
841,978,525.8015631,48.49489369,59.9432014
842,1024,928.6178001,49.89294287,218.2497368
842,1167,756.4476166,22.32724396,98.60005749
843,1277,173.825007,58.36036963,104.1597435
843,871,470.8153398,9.642597836,2.415505667
843,1198,111.7340762,59.84150234,59.95735997
844,1621,906.1380717,56.98196864,333.2795805
844,1474,550.0465466,90.375598,825.1131204
845,915,531.8086827,68.96154284,186.5301609
845,1055,320.1338172,163.3207359,1429.001624
846,1084,191.5495274,37.33230535,93.17393173
847,1153,231.3441538,70.19041485,526.5147856
847,1649,233.7767717,64.33460966,775.9034402
847,1609,138.8978377,53.71312151,333.6798602
848,1728,221.7950418,90.69776049,529.5166195
848,1130,245.847861,25.54815414,35.44496175
848,1876,188.032783,77.04048732,1846.729551
850,1267,275.7908357,71.48682715,406.2885278
851,1223,212.1769259,65.86237297,277.7365169
851,1552,606.9541362,58.40971792,1235.452904
852,1170,127.3342456,50.76179529,146.9847999
853,951,371.0090891,38.48955578,47.95162206
854,1237,322.2312508,60.70825448,652.8470265
854,1099,391.328738,124.5401681,5434.24471
855,1858,235.0038754,22.72721513,32.82876786
855,1412,287.0060595,18.37793567,52.3490117
855,1730,506.2930459,39.57691155,67.58154091
856,1239,185.8841351,41.90000855,136.3882289
856,933,300.2698023,42.2892076,324.3992233
858,1897,490.8295407,110.853702,2672.066824
858,984,349.0905354,22.04081086,51.89092981
858,1660,1314.719203,22.24973104,21.49349112
1690,858,283.4620995,53.89520993,467.5204528
859,1358,224.8101062,61.09058958,378.7914971
859,1164,335.5366158,48.19355672,81.60424689
859,901,397.7534043,79.19713764,376.4990759
860,1014,498.3483237,97.29445163,1475.850854
860,1077,478.0267061,72.92833933,970.8539797
861,1827,149.2203639,48.34766982,209.7441634
861,1823,231.3441538,78.94412622,1379.349962
861,1893,267.1579858,56.80346109,217.7366211
862,1850,121.1557126,37.38430355,138.9891267
862,1065,349.7934557,49.18300464,369.1580142
862,1220,177.3788564,48.33675605,191.6831346
863,1137,246.0758193,45.16997545,525.3514214
864,1342,278.2390102,28.23559408,44.82366866
864,885,345.0539638,30.44818105,61.88237844
865,1627,2283.836889,40.723976,67.29708691
865,1298,4033.865372,49.67252198,184.5383273
865,1258,1293.915135,30.2691791,125.3355464
866,1097,193.7712416,29.41369364,50.67233325
866,1339,250.714191,48.59353895,234.2136503
867,1042,533.6401359,70.11680254,574.3542894
868,1682,250.1775177,38.91871502,434.9891995
868,1676,338.2898817,51.37622238,127.0457488
868,1735,608.2677526,20.37347714,77.92140149
869,1706,448.3341374,70.98264454,530.0484673
869,1671,366.3659135,49.03276935,314.4365524
869,1554,401.9370702,32.31220036,144.8710677
869,1714,288.1393449,46.06939568,276.803962
870,1045,409.1217955,25.45958193,88.02619926
870,1245,235.3112937,35.29298217,108.0697651
872,970,89.80652483,29.53386331,30.46337812
872,1687,154.6465621,47.21396614,61.849547
872,1627,1432.752477,69.40893054,527.6214679
873,978,192.5960514,36.82336471,128.1552873
874,1219,261.2204073,42.62708435,176.3444323
874,979,439.5600484,22.83521582,28.22428044
875,1123,1135.948688,18.9273873,44.97489429
875,1535,173.7443974,46.1801666,214.6488423
876,1810,764.6463941,49.31107666,110.3528362
876,1686,221.585854,40.91496225,442.7545642
878,1312,228.6426132,44.01772469,206.4714808
878,899,304.4017252,64.68219709,287.0864241
879,1157,422.2628695,48.10984627,333.4021123
880,1344,327.3099315,48.58780186,118.209842
881,937,173.2564684,211.5752795,5302.514981
881,1084,213.3433206,95.46093182,1765.137424
882,1733,165.5471003,75.1133185,512.987147
882,1448,454.4944612,81.79224415,675.6657183
883,1455,194.9990325,37.51248006,135.9094129
883,1500,208.9353201,29.3230631,68.58368312
883,1834,516.7491094,59.48288314,157.0957777
884,1101,1025.033509,59.55528799,658.8014686
884,1203,421.055211,65.13268233,313.2840186
885,1327,377.4880952,71.22634045,2219.287948
885,1322,683.9539466,47.81016577,966.4708722
886,970,413.5034479,52.65635777,454.3634636
887,1110,583.7037356,37.54879122,95.04652959
887,1434,2285.848059,27.07983803,66.49670087
888,1056,628.6257362,37.76136053,80.60271762
889,1783,290.5871016,12.25683482,14.51926646
889,1691,383.8978287,47.01020952,548.8250374
889,917,301.161894,70.29933812,511.2797615
890,1812,331.680824,43.70668985,230.696773
890,1392,429.691581,27.84485692,37.50205198
891,996,287.5339652,26.53135099,24.3090393
892,1352,241.6442947,50.6587635,286.7707643
892,1168,220.9492292,67.37789591,471.372795
893,1627,196.8525428,28.46994919,50.58937299
893,1567,175.8291427,30.21788792,83.52656302
893,1258,284.1048662,73.39300026,730.1807753
894,985,304.3038699,63.26128794,205.091603
894,1299,396.1457194,91.13474717,1539.867638
894,992,285.6781238,166.0265768,948.7598994
895,1035,232.8213646,30.85559989,85.56548806
895,1063,214.9886571,76.22762384,672.0534342
896,1887,224.0087819,114.6540383,3909.544622
897,1826,386.9601822,37.90696985,398.6331783
897,1850,369.6500203,144.1427549,4663.238305
898,1024,505.40604,76.33957319,702.0347846
898,1107,258.3630147,34.09628912,971.23587
899,1317,3630.189347,94.76515836,1459.31922
900,1660,3113.028242,37.23718127,105.6488753
900,1437,2663.702411,24.72781782,32.46837344
900,1318,668.6110217,57.68417556,110.4405648
902,1731,568.8964783,52.5014924,364.9341136
902,1538,914.1837157,76.87597941,269.5136403
903,1511,310.7959552,34.47338418,61.56925724
903,1517,340.8211338,38.37717869,127.6193978
904,1184,224.6265588,46.21771303,272.3406587
904,1744,1433.212385,34.30425939,165.3082465
904,1704,493.8147888,25.98159988,124.9593071
904,1503,192.5960514,45.61110017,272.9307535
905,1884,1664.859868,28.94845137,160.1674518
906,948,278.7823559,60.8713725,147.3833055
906,983,273.6748765,41.43203614,109.6449756
906,1046,225.70321,30.36796871,48.58293903
906,1545,452.5730792,81.51720041,454.5076546
907,1357,134.537117,150.4830537,4400.429818
908,1394,378.2537959,64.45030679,211.4705996
908,1621,166.3330078,133.163091,522.3153258
910,1613,467.7929198,18.18848133,66.41939166
910,1779,248.5186834,68.76999498,702.3256091
910,1899,489.8020495,18.33244397,5.110137077
911,1072,363.9895721,34.19973238,253.2069831
911,1470,327.3099315,16.06004388,10.84350251
911,1518,81.32587157,24.93401,77.41839456
912,926,188.4418958,25.75682341,662.8957009
912,1209,180.1292799,61.31055633,376.6412858
912,1191,311.5380371,67.92167279,509.120769
954,912,129.7246327,63.84341221,813.2058378
913,1222,164.5701772,19.00775189,65.61545156
914,1603,183.7408367,49.31525649,96.67140803
914,1642,856.9806966,55.82522897,215.0418903
915,1874,1054.551688,166.9630649,1864.968959
916,1056,445.4054304,41.51322006,104.4844406
916,1021,312.3035886,34.18582605,199.056591
917,1568,211.9033815,58.64451187,707.0605499
917,1572,205.6812406,61.38353317,754.1775273
918,1780,207.7138149,26.33300565,12.57139334
918,1638,502.1111475,30.39129041,28.43681552
919,926,121.2443022,63.87259511,353.2011422
920,1287,269.0872958,16.99361581,26.08021672
920,1239,165.5916463,47.83041683,197.8983801
921,1803,183.1001312,83.199924,3731.75019
921,1504,218.5492369,36.43764187,148.709453
923,951,415.24228,89.08056898,522.4743324
924,938,204.2516645,29.2788663,114.6066585
1071,924,332.3477681,28.09616882,114.3380225
925,974,507.8290308,19.10061433,40.62206403
925,1044,255.4251042,38.55671384,211.0113815
927,1074,361.0762485,37.96112778,141.2857918
928,1550,59.97920594,46.52210008,143.3739681
929,1382,182.8543638,75.14635924,269.5271129
929,1370,264.9869195,174.3138961,2940.296882
931,1700,179.7670643,55.19265946,138.1589259
931,1875,84.50477683,75.79097498,253.8024821
931,1008,180.9136321,42.64776734,89.74199939
932,1832,203.1393862,51.43160439,367.0927245
932,1824,412.1781335,31.29830241,142.6061346
933,1245,516.729278,31.87434583,112.7022096
934,1352,151.5351911,79.24632389,753.8368549
934,1168,368.1805411,41.67537574,96.82992271
934,955,100.6051159,41.54532411,87.50768914
935,1549,120.950215,184.2001095,1818.778332
936,1116,196.6699687,68.06657774,381.4117233
938,1419,281.2981577,34.20068929,143.8176285
938,1574,1387.754926,28.64439211,77.98931103
939,1148,1120.091888,50.68427414,814.7935891
939,1728,769.9336156,57.77625483,992.1939967
939,1130,261.2204073,94.31439451,788.8541985
941,1067,340.0459077,43.02772735,288.9738169
942,1151,339.7840332,115.6202424,4098.472143
943,1218,729.1902363,39.82136275,61.4400288
943,1294,461.8181134,21.37667306,16.04968285
945,1544,262.9853943,176.8616728,7038.986361
945,1863,319.1842578,101.1382154,3140.576855
945,1613,142.2912529,43.25837537,517.9635113
946,1346,173.6150959,28.0199108,84.59488268
946,1551,334.8991809,29.91884506,66.17591857
946,1360,304.2261242,61.15485183,463.6278168
946,1196,228.4536373,24.11008603,57.95748601
947,1215,382.6730463,52.77074502,436.7806054
948,1307,98.26014065,38.15768301,201.0625989
949,1040,313.8177829,60.79687237,380.0055485
949,1397,228.3722807,44.95198686,70.64139486
949,1389,479.26032,65.56597887,356.9432944
950,1090,5555.625992,39.28272495,97.29387451
950,1418,167.2679445,28.02137154,21.3184734
966,952,566.8046306,104.4598842,698.7285737
952,1556,506.067925,27.28224334,85.49952261
952,1845,239.0312783,32.45314819,131.1899622
953,1736,237.5079512,121.3696132,1091.363252
953,1578,223.0838282,26.49322862,66.83634605
1191,954,264.0017055,50.81892042,569.0004966
955,1186,506.0911374,35.50272862,59.17634745
955,1234,443.4145726,74.71899873,1153.286178
956,1361,75.50330093,45.173946,157.1783466
956,1546,290.8539716,51.86633397,350.2995411
957,1182,336.8025037,13.75061232,32.05766627
957,1304,669.9234775,97.94666583,1476.9302
958,979,335.2836766,23.71743376,40.97290409
958,1007,1135.948688,25.56334784,66.37894694
1747,959,844.7026092,60.03144804,578.9467983
959,1320,834.4591962,116.0172566,3583.667087
1759,959,373.0802071,59.94585142,539.2772205
959,1648,554.261027,58.39305904,117.286121
960,1100,266.7629033,91.81227675,591.6444116
960,1316,359.5430798,45.55211103,103.4149425
960,1428,980.7063535,84.45417913,344.5962903
961,1094,503.2303635,32.88267607,41.69885741
962,1126,422.2628695,30.35650736,48.9459756
962,1114,252.1376521,45.31290399,81.61870204
963,1421,379.710862,54.04888533,245.4444913
963,1675,147.7734406,56.56679116,179.9222517
964,1116,312.851384,112.4474667,557.2001585
964,1366,675.6140046,85.96631987,892.9368375
965,1077,801.2480006,42.13087883,187.6733744
1857,966,217.9900907,32.85299401,81.876731
966,987,338.6277925,67.01648141,204.8962089
967,1467,387.1093873,19.75479586,56.58567844
967,1406,573.4910421,42.12468321,188.576625
968,1191,305.0422449,25.95845174,84.46028954
969,1108,357.842533,72.66569805,277.2007039
969,1102,445.7206334,61.44683295,958.6918246
970,1241,196.6699687,33.61107112,82.14878255
970,1405,284.2564098,66.46327159,179.6638208
971,1289,311.6035031,65.14606068,557.5167533
973,1435,363.8910957,56.19257718,434.6202293
973,1739,235.1135961,64.4008392,142.2375025
973,1493,637.9453543,61.76084009,404.3188512
974,1364,669.7416885,22.41063468,27.7496583
1596,974,583.5540994,132.1867932,2520.573112
974,1557,371.9397429,67.85587183,1016.039239
975,1094,156.3704658,56.61295833,470.7693876
976,1780,141.5225217,27.39411382,29.90968953
977,1450,139.1397902,89.66144084,1211.866756
977,1462,555.4109708,43.37277965,103.6002698
978,1284,835.7274091,92.99028863,505.092033
980,1135,616.2614777,75.4863771,1953.142294
980,1797,405.4376708,41.9731521,193.1556896
980,1825,369.1366858,59.48342148,1131.185638
981,1584,408.4159668,40.53140781,329.7233604
981,1647,122.1942999,27.92208007,123.0881899
982,1045,277.7654698,28.07496259,139.4801532
983,1132,118.7153404,25.98703969,39.25259673
983,1326,403.8793365,22.12594441,11.48107511
984,1225,364.2085207,84.86276731,328.4845046
984,1096,346.6419963,64.86085614,544.0460423
985,1164,490.8295407,119.1679906,1498.824559
986,1014,1191.105926,141.6807663,3215.567741
987,1249,1032.437045,37.98750743,208.9075878
988,1023,628.8184826,56.45070667,68.23993773
989,1087,839.622912,68.37799782,288.9221709
989,1161,581.4989553,38.5562072,87.91865838
990,1039,454.2245491,34.1562577,56.65303386
990,1327,212.9194736,31.66408921,139.9505608
991,1696,217.7154892,92.09593212,534.1466269
991,1169,335.2836766,48.72554988,508.9646283
991,1567,338.0642436,61.21172279,179.4906984
992,1128,127.6770045,53.13818829,382.6118522
993,1084,204.8096738,19.98502671,40.72344115
994,1592,299.4326317,38.02598084,23.33973297
994,1330,323.0325162,25.79823772,92.63342256
995,1635,101.8033251,47.06465011,149.5371517
995,1860,399.5874423,24.7984011,32.31569643
995,1671,489.8020495,59.17694642,392.1745728
995,1706,517.4086721,37.16122299,134.0840695
997,1204,477.6647368,51.63634328,1522.227377
998,1303,576.3072459,51.58897572,206.461714
998,1033,265.1027488,56.51102267,583.3622598
1323,998,558.3018389,95.00536887,2460.522524
999,1314,357.4211828,75.21633283,383.5943401
999,1358,166.3895178,79.4082849,346.5400885
999,1164,174.798879,48.76082101,160.4745375
1000,1098,150.7177595,94.29955535,1770.017492
1001,1159,1589.350889,44.71272191,121.1732566
1001,1887,1094.768275,104.7081559,886.823392
1001,1819,238.0226222,73.16682116,571.2805811
1002,1844,276.2753372,18.89263465,35.98862293
1003,1017,457.9102345,31.41027266,83.28926508
1005,1217,122.6468622,66.2770657,482.7207303
1005,1328,21.65960939,83.58522043,644.0068675
1006,1027,126.5451723,39.08111937,663.0654414
1006,1370,341.2004052,33.08619153,170.3918336
1008,1335,267.1579858,88.66380874,735.8756215
1008,1541,366.0146793,39.68140203,79.14282397
1009,1461,359.0602097,33.47113851,135.736968
1009,1536,287.763438,51.94086426,189.1329376
1009,1259,443.9603623,15.10599963,6.119745247
1011,1337,98.18900417,54.90298718,116.2979153
1011,1244,250.0881637,58.60535536,217.2224176
1012,1057,373.2936321,39.59650601,155.7361521
1014,1091,512.3599603,67.14272595,251.8295515
1015,1829,327.1391113,111.5903755,475.4987639
1015,1646,1628.943577,27.218143,80.11383453
1017,1173,714.442903,17.28099707,72.11918255
1018,1108,126.0383256,57.85207475,367.4353101
1019,1528,222.3496414,74.90874891,465.290939
1019,1471,209.102316,79.71393665,294.2953028
1020,1170,698.3434451,33.70833658,87.06520793
1022,1807,270.3154592,32.9472037,67.79120131
1022,1815,168.0767401,44.92086446,298.1724977
1022,1275,642.1561865,28.37867043,31.72671938
1023,1848,1728.254341,147.3182212,1139.232772
1026,1278,1191.105926,28.38254058,52.86206659
1026,1389,657.8851349,85.18996201,311.3456825
1027,1425,216.4567285,34.07010492,148.6797804
1028,1084,294.8788977,57.38345299,124.3378132
1029,1367,299.3455262,21.31311492,63.27024087
1029,1481,432.2380955,81.87641226,883.9004027
1029,1427,383.8978287,65.23323602,1047.55047
1030,1590,278.7823559,56.38796562,133.7995824
1031,1167,281.3872696,42.7745048,12.06906024
1031,1221,182.1806897,71.35362673,2384.554682
1031,1197,544.689017,27.40067314,395.1598376
1033,1089,345.1055575,70.41352141,281.6112192
1033,1483,925.2190875,60.17139199,153.545229
1034,1398,261.5002682,66.733455,159.3005691
1035,1098,376.4561013,31.73646543,123.3294483
1036,1813,517.4086721,102.456563,2154.15734
1036,1086,498.3025608,95.8051008,958.1755322
1036,1616,344.9470654,64.76114298,1446.622231
1036,1469,348.0515964,42.06050678,298.3590532
1037,1695,489.2733294,79.0600418,2054.735834
1037,1718,246.1195413,29.32187399,50.16370126
1037,1202,186.3356176,29.40744344,131.9739657
1040,1169,165.5151902,35.62306889,433.2501171
1040,1564,1020.176889,32.55381338,177.7238901
1041,1299,1866.193322,22.02755264,13.09145266
1043,1655,1012.898539,56.02660703,518.4856155
1043,1757,86.55318403,65.66117021,575.6303724
1044,1476,799.4633154,83.23599449,665.9879707
1044,1846,724.660058,30.46224204,62.9939874
1047,1489,157.2249592,21.46336404,107.8808286
1047,1561,284.2427263,17.14303588,11.72608436
1048,1324,394.3385761,22.07003954,13.45606726
1050,1737,161.5027547,77.66047079,1456.869198
1451,1050,301.161894,82.10858488,536.1340781
1051,1566,313.1806594,12.6886713,5.037912733
1051,1488,230.2660143,21.37667703,35.55836676
1052,1073,295.6367042,96.33593775,3824.925028
1053,1252,306.0426804,38.23567916,83.46071957
1054,1348,472.7748279,150.6743625,2048.920848
1054,1486,300.5571136,28.51873254,50.04643285
1057,1547,318.1792328,40.74618642,184.7316653
